Message Id,By Person Name,Content Type,Datetime,disAsSpecCat,disComSpecCat,Post Link,totalAngry,totalLike,totalLove,divScore,polPen,disAs,disCom,subAgree,totalSad,totalShares,totalComments,totalReactions
51788_med_nz_,Stuff.co.nz,Null,10/12/17 1:53:02 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/auckland/local-news/central-leader/97801990/heads-should-roll-over-104-business-class-flights-councillor-says,66,967,24,0.933598347,0.618197279,0.096565857,0.243006522,0.530272915,2,46,107,"1,098"
51789_med_nz_,Stuff.co.nz,Null,10/12/17 1:47:50 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/world/australia/97817294/anger-at-smiling-child-killer-walking-free-from-australian-court?cid=facebook.post.97817294,410,30,1,0.985817719,0.470802920,0.098775805,0.173232992,0.585307728,37,9,82,486
51790_med_nz_,Stuff.co.nz,Null,10/12/17 1:29:47 AM,hDisCom_lSubAgree,hDisCom_lSubAgree,https://www.stuff.co.nz/entertainment/celebrities/97787335/sean-plunket-offline-bsa-not-commenting-after-board-members-harvey-weinstein-tweet?cid=facebook.post.97787335,10,10,1,0.877064292,0.549019608,0.459429065,0.292737986,0.394955517,0,0,29,27
51791_med_nz_,Stuff.co.nz,Null,10/12/17 1:23:05 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/health/95920272/taumarunui-peaks-in-smoking-and-obese-pregnant-women?=cid.facebook.post.95920272,36,255,3,0.772823568,0.347193347,0.266690767,0.092787615,0.711870791,139,87,421,591
51792_med_nz_,Stuff.co.nz,Null,10/12/17 1:08:02 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/beauty/97808061/average-age-of-worlds-most-beautiful-people-is-now-38?=cid.facebook.post.97808061,1,"1,695",164,0.986517125,0.379790941,,0.050545211,0.566166965,1,197,718,"1,996"
51793_med_nz_,Stuff.co.nz,Null,10/12/17 12:52:53 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/entertainment/tv-radio/97811633/mafs-participant-lacey-swanepoel-got-death-threats?cid=facebook.post.97811633,15,29,1,0.914495510,0.508771930,0.213720847,0.049003223,0.505182479,3,3,43,74
51794_med_nz_,Stuff.co.nz,Null,10/12/17 12:51:00 AM,,hDisCom_hSubAgree,http://www.stuff.co.nz/travel/destinations/nz/97805573/three-things-that-surprised-me-about-new-zealand-its-more-than-hobbits-and-all-blacks?cid=facebook.post.97805573,0,226,17,0.951631071,0.371841155,,0.348842156,0.608672482,0,19,42,244
51796_med_nz_,Stuff.co.nz,Null,10/12/17 12:40:44 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/education/97680695/university-of-waikato-offers-students-degree-overseas?cid=facebook.post.97680695,106,59,4,0.967627884,0.516853933,0.230530021,0.167556551,0.619863620,0,9,73,207
51797_med_nz_,Stuff.co.nz,Null,10/12/17 12:30:23 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/business/97808693/predictions-agents-will-drop-out-as-sales-numbers-plummet?cid=facebook.post.97808693,2,46,0,0.800583216,0.485507246,,0.134520991,0.722197634,2,8,73,74
51798_med_nz_,Stuff.co.nz,Null,10/12/17 12:18:46 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/travel/news/97771172/department-of-conservation-introduce-fourhour-parking-time-limit-for-tongariro-crossing?cid=facebook.post.97771172,90,129,5,0.843526926,0.459821429,0.188085148,0.094303527,0.566848082,5,29,152,319
51799_med_nz_,Stuff.co.nz,Null,10/12/17 12:07:44 AM,lDisCom_lSubAgree,lDisCom_lSubAgree,https://www.stuff.co.nz/travel/travel-troubles/97805424/the-airbnb-host-who-spied-on-tenants?=cid.facebook.post.97805424,99,83,1,0.866255265,0.383802817,0.122225570,0.120956145,0.185928825,3,35,208,374
51800_med_nz_,Stuff.co.nz,Null,10/11/17 11:57:40 PM,hDisCom_lSubAgree,hDisCom_lSubAgree,https://www.stuff.co.nz/national/politics/97799911/winston-peters-last-day-of-coalition-meetings-begins?cid=facebook.post.97799911,88,134,7,0.835781223,0.634819533,0.373973729,0.298862699,0.422216887,0,23,237,277
51801_med_nz_,Stuff.co.nz,Null,10/11/17 11:49:51 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/97806437/taup-district-council-says-building-consent-needed-after-resident-spends-100k-on-a-carpark-for-his-boat?=cid.facebook.post.97806437,13,112,2,0.843230785,0.533156499,0.197761194,0.106220534,0.629302118,4,14,139,256
51802_med_nz_,Stuff.co.nz,Null,10/11/17 11:37:38 PM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/business/97807947/food-prices-on-the-up-as-cost-of-butter-surges?=cid.facebook.post.97807947,41,93,3,0.978509569,0.475609756,0.292460475,0.161983113,0.677044540,11,18,99,162
51803_med_nz_,Stuff.co.nz,Null,10/11/17 11:31:12 PM,,,https://www.stuff.co.nz/sport/football/nz-teams/97806140/almost-10000-people-on-all-whites-tickets-waitlist-as-afternoon-football-looms?=cid.facebook.post.97806140,0,134,7,0.843246212,0.477064220,,0.066910887,,1,9,79,151
51806_med_nz_,Stuff.co.nz,Null,10/11/17 10:39:00 PM,lDisCom_hSubAgree,,https://www.stuff.co.nz/dominion-post/news/97803032/historic-bridge-collapses-on-kpiti-coast-leaves-beams-debris-in-river?cid=facebook.post.97803032,0,35,1,0.976609433,0.456790123,0.086283546,,0.767984191,18,17,14,70
51807_med_nz_,Stuff.co.nz,Null,10/11/17 10:27:31 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/entertainment/film/97798081/ben-affleck-apologises-for-acting-inappropriately-with-actress-hilary-burdon?=cid.facebook.post.97798081,23,52,2,0.973827326,0.587412587,0.408113721,0.330550469,0.844341377,3,2,43,104
51808_med_nz_,Stuff.co.nz,Null,10/11/17 10:21:00 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/parenting/big-kids/97799575/why-parents-who-pay-their-kids-for-chores-are-getting-it-wrong?cid=facebook.post.97799575,4,393,10,0.962579412,0.448210923,,0.143052972,0.688223009,0,59,135,416
51809_med_nz_,Stuff.co.nz,Null,10/11/17 10:15:56 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/motoring/97686691/west-auckland-sees-a-drop-in-driving-violations-while-north-shore-experiences-spike-in-tickets?=cid.facebook.post.97686691,0,118,2,0.828720423,0.420792079,,0.127936607,0.517101162,0,19,60,151
51811_med_nz_,Stuff.co.nz,Null,10/11/17 9:45:47 PM,,,https://www.stuff.co.nz/national/crime/97797096/auckland-grandmother-sentenced-to-life-with-minimum-14-years-jail-for-murdering-grandson?cid=facebook.post.97797096,"1,189","1,772",26,0.886393858,0.385545081,0.100986242,0.091824725,,482,184,669,"3,647"
51812_med_nz_,Stuff.co.nz,Null,10/11/17 9:43:29 PM,,,https://www.facebook.com/Stuff.co.nz/videos/10155848223044268/,0,17,0,0.855607526,0.472972973,0.118574453,0.136185314,,95,4,24,134
51813_med_nz_,Stuff.co.nz,Null,10/11/17 9:37:00 PM,,,https://www.stuff.co.nz/life-style/homed/decor/97770484/ikea-flatpack-for-your-fur-babies-is-a-thing?cid=facebook.post.97770484,0,110,10,0.967095988,0.315789474,,0.243116645,,0,7,87,130
51814_med_nz_,Stuff.co.nz,Null,10/11/17 9:36:21 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/cutestuff/97801763/man-holds-neighbours-cat-hostage-for-5-days-in-crazy-case-of-mistaken-identity?cid=facebook.post.97801763,1,756,13,0.924784935,0.377200335,,0.066010933,0.688291833,5,176,535,"1,985"
51815_med_nz_,Stuff.co.nz,Null,10/11/17 9:18:41 PM,lDisCom_hSubAgree,,https://www.stuff.co.nz/national/97795649/church-in-shock-after-new-ministers-death-in-horror-crash?cid=facebook.post.97795649,0,20,3,0.778870323,0.538461538,0.079489693,,0.728371950,39,5,3,64
51816_med_nz_,Stuff.co.nz,Null,10/11/17 9:09:04 PM,,,https://www.stuff.co.nz/national/crime/97776417/independent-police-conduct-authority-criticises-police-actions-in-auckland-mum-jo-perts-death?cid=facebook.post.97776417,21,13,1,0.918163076,0.535211268,0.284679647,0.316093266,,22,6,15,58
51817_med_nz_,Stuff.co.nz,Null,10/11/17 9:02:48 PM,,,https://www.stuff.co.nz/the-press/news/97618369/raw-and-devastating-a-familys-pain?cid=facebook.post.97618369,0,276,31,0.857678112,0.375,0.121502960,,,108,123,6,415
51818_med_nz_,Stuff.co.nz,Null,10/11/17 8:48:07 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/the-press/news/97798742/vicious-dog-attack-on-christchurch-beach-leaves-young-seal-dead?cid=facebook.post.97798742,274,37,0,0.953563250,0.429850746,0.071435686,0.161468362,0.610434885,271,33,100,590
51819_med_nz_,Stuff.co.nz,Null,10/11/17 8:40:43 PM,,hDisCom_hSubAgree,https://www.stuff.co.nz/business/industries/97796506/the-biggest-users-of-new-zealand-water?cid=facebook.post.97796506,7,34,0,0.930996304,0.569444444,,0.251011782,0.758175875,0,6,30,44
51820_med_nz_,Stuff.co.nz,Null,10/11/17 8:19:12 PM,hDisCom_lSubAgree,,https://www.stuff.co.nz/world/americas/97798399/a-serious-critical-catastrophic-event-at-least-21-dead-as-us-wildfires-spread?cid=facebook.post.97798399,0,21,0,0.857234594,0.492610837,0.290623129,,0.384600081,137,9,19,186
51822_med_nz_,Stuff.co.nz,Null,10/11/17 8:07:33 PM,,hDisCom_hSubAgree,https://www.stuff.co.nz/entertainment/tv-radio/97798936/newstalk-zb-radio-host-rachel-smalley-helps-substance-abuser-she-found-in-gutter?cid=facebook.post.97798936,0,51,7,0.994466492,0.604938272,,0.419105703,0.748429713,1,1,24,60
51823_med_nz_,Stuff.co.nz,Null,10/11/17 7:50:00 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/world/americas/97796464/trump-wont-get-tea-with-the-queen-as-his-state-visit-is-stripped-back?cid=facebook.post.97796464,2,45,10,0.917624222,0.639751553,,0.158636233,0.525588007,0,2,45,123
51824_med_nz_,Stuff.co.nz,Null,10/11/17 7:45:51 PM,,,https://www.stuff.co.nz/national/97795378/lucky-lotto-player-buys-winning-1m-ticket-at-paper-plus-upper-hutt?cid=facebook.post.97795378,1,320,11,0.877585300,0.335877863,,0.081073640,,4,29,318,370
51825_med_nz_,Stuff.co.nz,Null,10/11/17 7:38:48 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/health/97797530/new-zealand-gets-bronze-in-oecd-obesity-stakes?cid=facebook.post.97797530,13,554,13,0.811006109,0.404551201,0.220665637,0.065641034,0.519808466,116,186,498,"1,167"
51826_med_nz_,Stuff.co.nz,Null,10/11/17 6:51:39 PM,lDisCom_hSubAgree,,https://www.stuff.co.nz/business/97768663/employer-deliberately-refused-to-reinstate-an-employee-after-two-court-orders?cid=facebook.post.97768663,17,84,0,0.988514888,0.529411765,0.124179863,,0.501561967,2,17,18,122
51827_med_nz_,Stuff.co.nz,Null,10/11/17 6:30:25 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/crime/97769831/Dunedin-student-killer-George-Charles-Trounson-parolled-for-seventh-time?cid=facebook.post.97769831,76,22,1,0.876133106,0.554140127,0.130615071,0.087097216,0.622612212,2,11,55,113
51830_med_nz_,Stuff.co.nz,Null,10/11/17 5:40:32 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,http://www.stuff.co.nz/life-style/97774407/decades-after-being-raped-by-my-brother-i-found-the-strength-to-report-him?cid=facebook.post.97774407,30,194,10,0.890254357,0.466307278,0.083928113,0.197056326,0.544567284,112,29,18,358
51832_med_nz_,Stuff.co.nz,Null,10/11/17 9:42:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/the-press/news/97710505/city-council-accused-of-abdicating-responsibility-after-refusing-to-regulate-prostitutes?cid=facebook.post.97710505,39,54,2,0.880620217,0.530120482,0.109441537,0.128341168,0.656836361,7,11,127,130
51833_med_nz_,Stuff.co.nz,Null,10/11/17 9:24:00 AM,,,https://www.stuff.co.nz/national/97778510/couple-killed-in-triple-fatal-southland-crash-were-amazing-parents?cid=facebook.post.97778510,1,116,34,0.985999825,0.380308880,0.107526618,,,356,15,18,508
51834_med_nz_,Stuff.co.nz,Null,10/11/17 9:06:00 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/world/americas/97782302/us-president-donald-trump-on-the-rampage?cid=facebook.post.97782302,12,43,2,0.977256061,0.578512397,0.281942332,0.264415725,0.560800581,2,5,101,153
51836_med_nz_,Stuff.co.nz,Null,10/11/17 8:47:00 AM,,,https://www.stuff.co.nz/taranaki-daily-news/news/97789555/offers-of-help-flood-in-for-foodbank-after-breakin?cid=facebook.post.97789555,9,20,2,0.986449288,0.555555556,0.323161284,,,8,3,4,43
51838_med_nz_,Stuff.co.nz,Null,10/11/17 8:31:00 AM,,lDisCom_lSubAgree,https://www.stuff.co.nz/national/politics/97785165/what-nz-first-voters-actually-want?cid=facebook.post.97785165,0,27,0,0.728750264,0.638888889,,0.209871377,0.323187609,0,3,47,32
51839_med_nz_,Stuff.co.nz,Null,10/11/17 8:28:00 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/taranaki-daily-news/news/97495041/passchendaele--100-years-since-new-zealands-darkest-day-of-the-first-world-war?cid=facebook.post.97495041,1,100,8,0.778852493,0.507614213,0.260957177,0.443412502,0.533589336,72,32,21,182
51840_med_nz_,Stuff.co.nz,Null,10/11/17 8:13:46 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/travel/travel-troubles/97794896/delays-expected-after-power-issue-at-auckland-airport-halts-screenings-on-international-flights?cid=facebook.post.97794896,7,178,2,0.798988167,0.416846652,0.452456809,0.092837305,0.701189145,6,30,142,328
51841_med_nz_,Stuff.co.nz,Null,10/11/17 8:09:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/97785078/new-zealands-road-toll-in-five-charts?cid=facebook.post.97785078,3,23,0,0.900970140,0.504132231,0.163175466,0.194311259,0.603079667,33,9,57,67
51842_med_nz_,Stuff.co.nz,Null,10/11/17 8:04:57 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/business/97760119/lower-hutts-queensgate-mall-announces-new-stores,0,"1,842",137,0.860351496,0.322831583,,0.024142097,0.855353569,2,41,709,"2,032"
51843_med_nz_,Stuff.co.nz,Null,10/11/17 7:51:00 AM,,,http://www.stuff.co.nz/life-style/homed/houses/97791187/dear-nz-rental-market--what-more-do-you-want-of-me?cid=facebook.post.97791187,12,983,89,0.956774784,0.430727023,0.072582378,0.105496346,,161,105,230,"1,278"
51844_med_nz_,Stuff.co.nz,Null,10/11/17 7:43:00 AM,,hDisCom_hSubAgree,https://www.stuff.co.nz/entertainment/music/97791510/eminem-draws-line-in-sand-for-fans-who-support-trump-during-bet-hip-hop-awards?cid=facebook.post.97791510,7,"1,018",156,0.923907535,0.391238671,,0.249758546,0.459962659,1,73,131,"1,231"
51845_med_nz_,Stuff.co.nz,Null,10/11/17 7:33:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/business/industries/97763336/call-to-ban-alcohol-in-supermarkets-after-cameras-reveal-overexposure-to-children?cid=facebook.post.97763336,142,668,30,0.882636662,0.447216891,0.134347071,0.181559411,0.625460587,7,58,544,"1,107"
51847_med_nz_,Stuff.co.nz,Null,10/11/17 7:19:08 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/sport/opinion/97771448/rugbys-world-rankings-are-a-joke-if-the-wallabies-are-third?cid=facebook.post.97771448,0,110,3,0.705666364,0.489361702,,0.122629396,0.636217366,0,5,76,214
51848_med_nz_,Stuff.co.nz,Null,10/11/17 7:14:16 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/national/97794896/delays-expected-after-power-issue-at-auckland-airport-halts-screenings-on-international-flights?cid=facebook.post.97794896,0,36,0,0.621467760,0.411764706,,0.052875032,0.559520670,0,13,22,47
51849_med_nz_,Stuff.co.nz,Null,10/11/17 7:14:00 AM,,,https://www.stuff.co.nz/national/politics/opinion/97781600/winston-peters-says-hes-going-to-change-new-zealand--where-is-his-mandate?cid=facebook.post.97781600,13,256,32,0.821470800,0.634369287,0.403853153,0.158864896,,1,24,214,362
51850_med_nz_,Stuff.co.nz,Null,10/11/17 7:10:27 AM,,lDisCom_hSubAgree,https://www.facebook.com/Stuff.co.nz/videos/10155846323464268/,12,57,5,0.798943241,0.624060150,,0.216828025,0.492767948,0,5,60,78
51851_med_nz_,Stuff.co.nz,Null,10/11/17 6:56:00 AM,,,https://www.stuff.co.nz/life-style/life/97780220/we-need-to-talk-study-reveals-the-best-way-to-break-up-with-someone?cid=facebook.post.97780220,0,20,0,0.903296717,0.560975610,,0.214210975,,0,2,20,23
51853_med_nz_,Stuff.co.nz,Null,10/11/17 6:39:00 AM,,,https://www.stuff.co.nz/national/97766224/the-peoples-puppy-is-on-his-way-to-recovery?cid=facebook.post.97766224,10,434,162,0.889431509,0.478561549,0.119264054,,,89,26,35,705
51855_med_nz_,Stuff.co.nz,Null,10/11/17 6:08:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/97782711/baby-who-survived-rare-health-scare-and-breathing-tube-removal-could-return-to-christchurch-soon?cid=facebook.post.97782711,0,"3,128","1,563",0.846085074,0.316259678,0.177916193,0.050584256,0.557454664,198,74,186,"4,949"
51856_med_nz_,Stuff.co.nz,Null,10/11/17 5:54:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/auckland/local-news/eastern-courier/97690948/jimmy-spithill-looks-forward-to-sailing-with-kiwi-crew?cid=facebook.post.97690948,2,109,3,0.642367172,0.559440559,,0.168073214,0.616013830,1,1,27,120
51857_med_nz_,Stuff.co.nz,Null,10/11/17 5:39:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/life/97779618/grieving-kiwis-turning-family-members-and-pets-into-diamonds?cid=facebook.post.97779618,0,"1,042",245,0.921446060,0.325,,0.209183281,0.646150947,4,146,291,"1,449"
51858_med_nz_,Stuff.co.nz,Null,10/11/17 5:25:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/auckland/local-news/central-leader/97764778?cid=facebook.post.97764778,194,60,0,0.816150267,0.616187990,0.217959594,0.198767311,0.620626526,8,23,85,315
51859_med_nz_,Stuff.co.nz,Null,10/11/17 5:20:42 AM,,lDisCom_hSubAgree,https://www.facebook.com/Stuff.co.nz/videos/10155846161589268/,2,128,3,0.755822276,0.691943128,,0.180134543,0.602056529,0,6,72,153
51860_med_nz_,Stuff.co.nz,Null,10/11/17 5:07:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/national/politics/opinion/97763637/secrecy-forelocktugging-making-a-mockery-of-all-sides-in-coalition-talks?=cid.facebook.post.97763637,8,52,1,0.996475321,0.695652174,,0.105509448,0.629295865,0,1,48,70
51861_med_nz_,Stuff.co.nz,Null,10/11/17 4:51:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/sport/97728672/lake-taupo-cycle-challenge-offering-equal-pay-in-its-elite-cycling-races?cid=facebook.post.97728672,1,347,37,0.760466808,0.508599509,,0.189094808,0.586280488,0,17,26,391
51863_med_nz_,Stuff.co.nz,Null,10/11/17 4:35:51 AM,,,https://www.stuff.co.nz/taranaki-daily-news/news/97768970/family-welcome-changes-to-taranaki-road-crossing-after-tragic-death-of-daughter-7?cid=facebook.post.97768970,0,79,12,0.960822145,0.462427746,0.127973450,,,75,11,10,167
51864_med_nz_,Stuff.co.nz,Null,10/11/17 4:21:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/entertainment/tv-radio/97779510/terry-crews-reveals-he-was-sexually-assaulted-by-a-hollywood-executive,9,195,6,0.905207681,0.491452991,0.173560460,0.214688506,0.530916498,114,12,53,422
51865_med_nz_,Stuff.co.nz,Null,10/11/17 4:06:00 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/business/96724372/pacific-aerospace-guilty-of-unlawful-exports-to-north-korea?=cid.facebook.post.96724372,20,55,1,0.864069856,0.548387097,0.328679061,0.084565285,0.644445347,1,11,35,93
51866_med_nz_,Stuff.co.nz,Null,10/11/17 3:49:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/crime/97758998/police-fight-to-seize-fraudster-joanne-harrisons-kiwisaver-money?=cid.facebook.post.97758998,16,"1,265",58,0.808374298,0.571079927,0.152049585,0.135699449,0.578656414,0,30,227,"1,475"
51867_med_nz_,Stuff.co.nz,Null,10/11/17 3:36:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/business/farming/97759777/nationalising-water-exports-the-moanfree-solution-to-debate-over-bottled-exports?=cid.facebook.post.97759777,3,49,1,0.878706069,0.506329114,,0.130457172,0.534026086,0,9,26,58
51868_med_nz_,Stuff.co.nz,Null,10/11/17 3:23:00 AM,,,https://www.stuff.co.nz/world/americas/97760003/us-man-loses-his-life-trying-to-save-dog-struck-by-van?cid=facebook.post.97760003,0,16,2,0.964803041,0.517543860,0.059782186,,,88,5,7,111
51869_med_nz_,Stuff.co.nz,Null,10/11/17 3:09:00 AM,,hDisCom_hSubAgree,https://www.stuff.co.nz/life-style/beauty/97773003/woman-in-racist-dove-ad-had-no-idea?cid=facebook.post.97773003,4,44,1,0.943221406,0.447368421,,0.318202844,0.660601878,2,6,43,76
51870_med_nz_,Stuff.co.nz,Null,10/11/17 2:55:00 AM,,,https://www.stuff.co.nz/dominion-post/news/97617404/everlasting-mud-engulfing-animal-sanctuary-in-taki?=cid.facebook.post.97617404,0,15,0,0.987580882,0.631578947,0.390584921,,,19,3,2,37
51871_med_nz_,Stuff.co.nz,Null,10/11/17 2:49:00 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.facebook.com/Stuff.co.nz/photos/a.142890234267.109312.21253884267/10155845731409268/?type=3,"1,081",526,"4,088",0.967929407,0.369669819,0.415472715,0.261440964,0.501827210,1,24,533,"5,708"
51872_med_nz_,Stuff.co.nz,Null,10/11/17 2:43:13 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/environment/97756846/motueka-woman-opens-the-trapdoor-on-spider-hangout?cid=facebook.post.97756846,19,"1,282",108,0.927821833,0.319272544,0.122926277,0.158305204,0.730553119,46,484,"1,584","2,581"
51873_med_nz_,Stuff.co.nz,Null,10/11/17 2:33:00 AM,,,https://www.stuff.co.nz/business/97769754/former-parking-warden-to-pay-auckland-transport-11500-after-unjustified-dismissal-claim?=cid.facebook.post.97769754,2,64,1,0.899005527,0.626262626,,0.346851294,,1,5,24,175
51874_med_nz_,Stuff.co.nz,Null,10/11/17 2:17:00 AM,,,https://www.stuff.co.nz/life-style/97711706/battle-of-beards-is-not-just-about-size?=cid.facebook.post.97711706,0,37,2,0.867063050,0.445783133,,0.243190469,,0,13,38,50
51875_med_nz_,Stuff.co.nz,Null,10/11/17 1:59:00 AM,,,https://www.stuff.co.nz/world/americas/97760864/couple-aged-98-and-100-die-together-trapped-in-their-home-in-california-wildfires?cid=facebook.post.97760864,0,36,16,0.985486923,0.428571429,0.205940332,,,175,2,14,230
51876_med_nz_,Stuff.co.nz,Null,10/11/17 1:45:00 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/homed/latest/97756834/Tenants-pets-will-be-a-right-in-Victoria-but-what-about-NZ?=cid.facebook.post.97756834,13,299,34,0.959266940,0.523706897,0.345394093,0.208480619,0.499221385,1,11,129,355
51877_med_nz_,Stuff.co.nz,Null,10/11/17 1:44:17 AM,,lDisCom_lSubAgree,http://www.stuff.co.nz/national/education/97717614/truth-or-fable-are-teachers-underpaid-we-unpick-the-figures-on-both-sides?cid=facebook.post.97717614,0,52,0,0.962267229,0.580645161,,0.156469027,0.416510346,1,20,41,56
51878_med_nz_,Stuff.co.nz,Null,10/11/17 1:32:46 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/sport/football/world-game/97756853/all-whites-to-learn-world-cup-playoff-opponents-as-south-american-qualifiers-wrap-up?cid=facebook.post.97756853,0,326,12,0.676786036,0.422885572,,0.160767811,0.757871201,2,26,63,354
51879_med_nz_,Stuff.co.nz,Null,10/11/17 1:13:13 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/nelson-mail/news/97746923/driver-high-on-meth-admits-causing-accident-that-killed-motueka-woman?=cid.facebook.post.97746923,235,82,2,0.918518586,0.424715909,0.129388623,0.388149922,0.614909120,317,63,60,656
51880_med_nz_,Stuff.co.nz,Null,10/11/17 12:57:52 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.facebook.com/thepress/videos/10155725833412618/,399,164,3,0.789637508,0.364583333,0.210391200,0.289638489,0.569213560,94,0,207,690
51881_med_nz_,Stuff.co.nz,Null,10/11/17 12:51:29 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/world/americas/97771741/us-police-officer-fired-for-brutal-arrest-of-nurse-doing-her-job?cid=facebook.post.97771741,34,"4,642",418,0.976687659,0.428347554,0.133315847,0.086220034,0.535291541,17,188,396,"5,522"
51882_med_nz_,Stuff.co.nz,Null,10/11/17 12:38:19 AM,,,https://www.stuff.co.nz/entertainment/film/97772701/harvey-weinsteins-wife-wants-a-divorce?cid=facebook.post.97772701,1,85,1,0.816251944,0.633587786,,0.101584835,,1,0,35,98
51883_med_nz_,Stuff.co.nz,Null,10/11/17 12:36:25 AM,,,https://www.stuff.co.nz/auckland/97772140/elderly-couple-killed-in-mercer-forestry-block-crash-named?cid=facebook.post.97772140,0,42,0,0.903554121,0.427230047,0.318797756,,,140,18,19,197
51884_med_nz_,Stuff.co.nz,Null,10/11/17 12:36:00 AM,lDisCom_hSubAgree,,http://www.stuff.co.nz/life-style/parenting/pregnancy/expecting/97767572/seven-miscarriages-and-no-idea-why?cid=facebook.post.97767572,1,36,28,0.969861629,0.423255814,0.073709617,,0.584904202,137,2,18,205
51885_med_nz_,Stuff.co.nz,Null,10/11/17 12:23:01 AM,,,https://www.stuff.co.nz/life-style/homed/community/97706321/what-being-a-landlord-has-taught-me?cid=facebook.post.97706321,9,470,38,0.701130179,0.468842730,0.327809244,0.243403824,,3,59,125,579
51886_med_nz_,Stuff.co.nz,Null,10/10/17 11:58:49 PM,,,https://www.stuff.co.nz/world/americas/97760827/deadly-california-wildfires-15-dead-150-missing-1500-homes-gone?cid=facebook.post.97760827,0,10,0,0.911794394,0.510204082,0.304020904,,,34,5,0,49
51887_med_nz_,Stuff.co.nz,Null,10/10/17 11:49:31 PM,,,https://www.stuff.co.nz/national/politics/97761745/james-shaw-trust-labour-to-bring-back-fair-deal-from-winston-peters?cid=facebook.post.97761745,25,107,7,0.835726992,0.671328671,0.621363165,0.329996574,,5,14,106,195
51888_med_nz_,Stuff.co.nz,Null,10/10/17 11:36:38 PM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/business/property/97661986/renters-squeezed-by-south-waikato-housing-pressures?cid=facebook.post.97661986,30,77,1,0.968427045,0.565217391,0.218489314,0.274227143,0.625265062,73,26,61,194
